"COUN_NAME","MPO","TAZ","L_D_RE_Ar","M_D_RE_SF_Ar","M_D_RE_MF_Ar","H_D_RE_Ar","MU_Ar","COM_Ar","INS_Ar","OF_Ar","IND_Ar","Other_Ar","AG_Ar","FO_Ar","PA_Ar","LDHH","MDSFHH","MDMFHH","HDHH","MUHH","TSFHH","TMFHH","COM_EMP","INS_EMP","OF_EMP","IND_EMP","Other_EMP","AG_EMP","MU_EMP","JUR","HH","TOT_EMP","res_total_Ar","Parcel_ACR_Ar","TAZ_ACRES_Ar","T_EMP_AR_Ar","TOT_POP"
"Henrico","Richmond",287,139.1086384,4.562252936,0,1.935808658,0,24.46502901,36.33631973,2.918651257,0,0,0,10.24542766,6.711894342,760,25,0,11,0,785,11,174,259,21,0,0,0,0,"Henrico",796,454,145.6067,223.9641033,274.0061361,63.72,1977
"Henrico","Richmond",288,298.6228292,0.594299919,0,10.68567092,0,0.360201631,0,2.123598369,0,0,0,8.939819351,18.97346109,728,1,0,26,0,729,26,13,0,78,0,0,0,0,"Henrico",755,91,309.9028,339.4898513,405.5236162,2.4838,1874
"Henrico","Richmond",294,187.3407699,0,0,4.131030054,0,0.972604644,5.027166854,24.9830285,0,0,0,13.10693576,4.25997133,612,0,0,14,0,612,14,17,86,425,0,0,0,0,"Henrico",626,527,191.4718,238.7715093,305.4427889,30.9828,1648
"Henrico","Richmond",296,30.8376,0,0.4853,0,0,53.59410814,37.21956944,25.28952391,0.26129851,0,0,0.893265547,0,286,0,5,0,0,286,5,1033,717,487,5,0,0,0,"Henrico",291,2242,31.3229,147.6906782,174.2585132,116.3645,724
"Henrico","Richmond",302,20.0005,0,0,0,0,82.8497,0,0,0,0,0,6.796430974,0,49,0,0,0,0,49,0,1073,0,0,0,0,0,0,"Henrico",49,1073,20.0005,107.9266966,135.7301503,82.8497,121
"Henrico","Richmond",303,143.2186537,0,0,0.001846279,0,2.9972,0,0,0,0,0,69.27475595,43.63858322,469,0,0,0,0,469,0,95,0,0,0,0,0,0,"Henrico",469,95,143.2205,255.5210787,288.1046212,2.9972,1164
"Henrico","Richmond",304,0,0,0,67.812,0,17.48770769,0,2.880071318,3.64792099,0,0,0,26.27934548,0,0,0,990,0,0,990,165,0,27,34,0,0,0,"Henrico",990,226,67.812,116.9969739,128.2782459,24.0157,2458
"Henrico","Richmond",315,214.0573689,0,0,51.59143112,0,0.76097819,85.91533795,69.25648386,0,0,0,11.75140659,26.26820953,1070,0,0,258,0,1070,258,28,3119,2514,0,0,0,0,"Henrico",1328,5660,265.6488,455.7412292,527.8968364,155.9328,3390
"Henrico","Richmond",316,171.9303539,0.446099706,0,8.837546403,0,65.39575522,31.53620967,61.55534359,17.98729152,0,0,58.30777647,6.53643591,899,2,0,46,0,902,46,1569,756,1476,431,0,0,0,"Henrico",948,4233,181.214,411.8427926,513.6440717,176.4746,2351
"Henrico","Richmond",318,11.54728246,8.780848692,0,89.43846885,0,55.65077367,12.41185356,13.58810637,1.946866408,0,0,12.66599124,16.6313744,217,165,0,1682,0,382,1682,750,167,183,26,0,0,0,"Henrico",2064,1126,109.7666,210.1616365,234.0893204,83.5976,5121
"Henrico","Richmond",321,111.427401,0,0,20.17929901,0,0,3.5535,0,0,0,0,5.932947769,0,465,0,0,84,0,465,84,0,21,0,0,0,0,0,"Henrico",549,21,131.6067,140.7231052,166.5531683,3.5535,1362
"Henrico","Richmond",323,126.5185361,0,0.42176386,0,0,0.867641618,7.783058382,0,0,0,0,10.11643503,0,332,0,1,0,0,332,1,2,21,0,0,0,0,0,"Henrico",333,23,126.9403,145.3074581,215.2485739,8.6507,841
"Henrico","Richmond",324,146.3448478,0,0.294352229,0,0,3.421516712,0,0,0.063883288,0,0,78.960854,117.6757671,397,0,1,0,0,397,1,100,0,0,2,0,0,0,"Henrico",398,102,146.6392,345.081263,393.7691932,3.4854,987
"Henrico","Richmond",331,65.7164,0,0,0,0,58.56044443,1.975436308,2.153733627,0.629685634,0,0,0.619489573,0,1183,0,0,0,0,1183,0,958,32,35,10,0,0,0,"Henrico",1183,1036,65.7164,125.7852163,153.4117849,63.3193,2926
"Henrico","Richmond",332,197.7813,0,0,0,0,13.52556437,43.95288959,1.903246037,0,0,0,6.848331436,0,669,0,0,0,0,669,0,195,633,27,0,0,0,0,"Henrico",669,855,197.7813,262.871352,317.4770105,59.3817,1658
"Henrico","Richmond",333,108.4986,0,0,0,0,0,3.4776,0,0,0,0,5.238815713,0,388,0,0,0,0,388,0,0,26,0,0,0,0,0,"Henrico",388,26,108.4986,117.0249789,151.288727,3.4776,962
"Henrico","Richmond",334,39.2576,0,0,0,0,0,6.926031345,52.51636865,0,0,0,1.383706096,0,154,0,0,0,0,154,0,0,251,1900,0,0,0,0,"Henrico",154,2151,39.2576,99.2737965,145.5895358,59.4424,559
"Henrico","Richmond",337,210.2425858,0,1.288263537,2.828750663,0,8.88951692,14.63227368,17.75115345,0.456855948,0,0,6.663970161,2.859145359,847,0,5,11,0,847,17,229,376,456,12,0,0,0,"Henrico",864,1073,214.3596,264.9825184,355.5906848,41.7298,2145
"Henrico","Richmond",338,145.895906,0,0.815087245,3.54460715,0.914534196,2.782318914,29.32736387,8.597854704,2.085728315,0,0,5.564585761,0,623,0,3,15,4,623,19,405,4271,1252,304,0,0,133,"Henrico",646,6365,151.1701346,198.7100046,268.0544009,43.7078,1598
"Henrico","Richmond",341,107.6291232,0,0,7.119476768,0,23.13185859,5.07528841,10.189853,0,0,0,9.256537034,0,488,0,0,32,0,488,32,614,135,271,0,0,0,0,"Henrico",520,1020,114.7486,161.7521599,197.4384982,38.397,1290
"Henrico","Richmond",343,32.3229,0,0,0,0,0,0,0,0,0,0,3.928047251,0,146,0,0,0,0,146,0,0,0,0,0,0,0,0,"Henrico",146,50,32.3229,36.11098473,67.05737909,0,363
"Henrico","Richmond",344,26.70422897,9.964996985,0,69.36867405,0,57.12187972,7.597867852,16.39612687,7.557525559,0,0,6.798159482,0,528,197,0,1372,0,726,1372,2577,343,740,341,0,0,0,"Henrico",2098,4000,106.0379,179.8093968,210.9890785,88.6734,5194
"Henrico","Richmond",345,79.47055532,0,1.918884365,14.73806031,0,26.23341424,19.54301533,23.11074268,0.262927752,0,0,2.991405791,10.33379978,817,0,20,151,0,817,171,1106,824,975,11,0,0,0,"Henrico",988,2916,96.1275,177.4227628,238.7644766,69.1501,2555
"Henrico","Richmond",346,14.2998,0,0.1651,4.4031,0.44177678,41.17522837,0,18.56379485,0,0,0,0.26389875,0.046535497,460,0,5,142,14,460,147,2115,0,953,0,0,0,23,"Henrico",621,3091,19.30977678,78.89920653,95.16091082,60.1808,1537
"Henrico","Richmond",347,150.2775676,0,1.234132365,0,0,13.37024502,0,16.58966566,54.24848932,0,0,8.784611269,0,634,0,5,0,0,634,5,275,0,341,1115,0,0,0,"Henrico",639,1731,151.5117,243.3648145,301.5534538,84.2084,1586
"Henrico","Richmond",349,112.042634,0,0,26.90666601,0,0.658465341,14.08303581,3.457698853,0,0,0,1.709823573,0,676,0,0,162,0,676,162,8,165,40,0,0,0,0,"Henrico",838,213,138.9493,158.3983279,191.9428786,18.1992,2083
"Henrico","Richmond",350,176.5792944,0,3.155929853,2.024575785,0,0,5.8839,0,0,0,0,2.593987068,0,964,0,17,11,0,964,28,0,40,0,0,0,0,0,"Henrico",992,40,181.7598,189.8677459,245.3731518,5.8839,2470
"Henrico","Richmond",351,48.25575857,0,1.499065715,3.166075719,0,12.74098827,5.614064035,2.960766457,0.222381242,0,0,3.28859457,0,274,0,9,18,0,274,27,266,117,62,5,0,0,0,"Henrico",301,450,52.9209,77.35767774,95.79553184,21.5382,939
"Henrico","Richmond",361,287.8724264,0,0,9.839173555,0,0,10.6161,0,0,0,0,15.42921396,10.42381044,499,0,0,17,0,499,17,0,76,0,0,0,0,0,"Henrico",516,76,297.7116,333.4307786,391.99535,10.6161,1280
"Henrico","Richmond",362,374.2610154,0,0,15.40868463,0,0,64.6273117,0,5.795388296,0,0,22.27801438,7.726869239,739,0,0,30,0,739,30,0,462,0,41,0,0,0,"Henrico",769,503,389.6697,489.1073143,571.5071128,70.4227,1908
"Henrico","Richmond",366,29.0177,0,0.3979,0,0,3.527850242,3.55966533,34.65861162,271.8373728,0,0,1.769119498,0.001036206,323,0,4,0,0,323,4,32,32,314,2461,0,0,0,"Henrico",327,2839,29.4156,342.6493627,397.0156318,313.5835,807
"Henrico","Richmond",367,0,0,0,0,0,11.69897546,6.623419952,52.62292956,108.007375,0,0,0,0,0,0,0,0,0,0,0,295,167,1329,2727,0,0,0,"Henrico",499,4519,0,176.4827359,194.4477278,178.9527,1227
